id_egresso,meses_desde_formacao,idade_egresso,nivel_cargo,renda_mensal_estimada,area_atuacao,modalidade_graduacao,tipo_empresa,satisfacao_graduacao_nps,engajamento_alumni_score,bolsista_graduacao,potencial_matricula_pos
2034,93,29,Sênior,9746.29,Biológicas,Presencial,Iniciativa Privada,9,10,1,0
2035,24,28,Pleno,7318.43,Tecnologia,Presencial,Iniciativa Privada,5,96,1,0
2036,85,30,Sênior,12816.7,Exatas,Presencial,Iniciativa Privada,7,24,0,0
2037,45,27,Pleno,9207.67,Biológicas,Presencial,Iniciativa Privada,8,16,1,0
2038,97,28,Gestão,15847.92,Biológicas,Presencial,Iniciativa Privada,9,94,0,1
2039,102,34,Sênior,11814.2,Exatas,Presencial,Iniciativa Privada,4,82,1,0
2040,64,32,Gestão,18074.53,Exatas,Presencial,Iniciativa Privada,6,54,1,0
2041,64,30,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,10,78,1,0
2042,53,25,Pleno,8316.67,Tecnologia,Presencial,Iniciativa Privada,7,55,1,0
2043,46,30,Pleno,4216.0,Humanas,Híbrido,Iniciativa Privada,5,43,1,0
2044,18,27,Pleno,5523.14,Tecnologia,EAD,Iniciativa Privada,7,52,0,0
2045,112,29,Sênior,12363.84,Biológicas,Presencial,Iniciativa Privada,5,34,0,0
2046,50,27,Pleno,6443.83,Exatas,Presencial,Setor Público,9,38,0,0
2047,94,32,Gestão,15066.92,Tecnologia,Presencial,Autônomo/PJ,9,1,0,0
2048,58,29,Sênior,12759.89,Tecnologia,EAD,Iniciativa Privada,6,97,1,0
2049,47,28,Pleno,7115.22,Exatas,EAD,Setor Público,7,24,0,0
2050,105,30,Gestão,16000.25,Tecnologia,Híbrido,Iniciativa Privada,6,37,1,0
2051,68,26,Gestão,17210.06,Humanas,EAD,Setor Público,5,67,0,0
2052,32,25,Pleno,5938.22,Biológicas,Híbrido,Iniciativa Privada,8,79,0,0
2053,43,26,Sênior,10176.73,Biológicas,Presencial,Iniciativa Privada,8,31,0,0
2054,65,30,Gestão,16497.58,Humanas,Híbrido,Autônomo/PJ,10,78,0,1
2055,12,24,Júnior,1521.22,Biológicas,EAD,Autônomo/PJ,4,77,0,0
2056,10,21,Júnior,5264.86,Humanas,Presencial,Autônomo/PJ,5,40,1,0
2057,112,30,Gestão,18681.89,Exatas,Presencial,Iniciativa Privada,5,78,0,0
2058,50,28,Júnior,2293.3,Humanas,Presencial,Iniciativa Privada,5,70,0,0
2059,63,31,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,9,6,1,0
2060,36,29,Pleno,7852.55,Tecnologia,EAD,Iniciativa Privada,9,71,0,1
2061,28,26,Pleno,5516.41,Humanas,EAD,Iniciativa Privada,8,82,1,0
2062,47,23,Pleno,7799.42,Biológicas,Presencial,Iniciativa Privada,8,17,1,0
2063,15,27,Júnior,5046.3,Exatas,Presencial,Iniciativa Privada,10,16,1,0
2064,37,24,Pleno,7722.2,Exatas,Híbrido,Iniciativa Privada,10,81,1,1
2065,112,30,Pleno,4102.41,Exatas,Presencial,Iniciativa Privada,8,82,0,0
2066,58,30,Sênior,10912.05,Exatas,Presencial,Iniciativa Privada,7,76,1,0
2067,35,23,Sem vínculo,0.0,Exatas,Presencial,Desempregado,7,58,1,0
2068,44,27,Pleno,7745.12,Biológicas,Híbrido,Iniciativa Privada,8,10,1,0
2069,36,28,Sênior,12613.56,Exatas,EAD,Iniciativa Privada,6,50,0,0
2070,87,32,Pleno,5451.16,Tecnologia,Presencial,Setor Público,7,6,0,0
2071,105,31,Sênior,11661.77,Humanas,Presencial,Setor Público,9,26,1,1
2072,7,27,Júnior,4701.24,Exatas,Presencial,Iniciativa Privada,7,58,0,0
2073,83,33,Gestão,18187.63,Humanas,Presencial,Autônomo/PJ,7,36,0,0
2074,82,31,Sênior,12805.81,Exatas,EAD,Iniciativa Privada,7,4,0,0
2075,98,30,Gestão,17787.71,Humanas,Presencial,Autônomo/PJ,10,61,1,1
2076,17,25,Júnior,4620.91,Tecnologia,Presencial,Iniciativa Privada,10,71,1,0
2077,44,24,Sênior,12541.13,Tecnologia,EAD,Iniciativa Privada,4,73,1,0
2078,71,31,Sênior,12408.55,Exatas,Presencial,ONG,7,100,1,0
2079,101,33,Gestão,16699.94,Humanas,Híbrido,Setor Público,6,89,0,1
2080,18,25,Júnior,3009.55,Tecnologia,Presencial,Iniciativa Privada,10,78,0,1
2081,51,29,Pleno,7862.6,Exatas,Presencial,Iniciativa Privada,4,54,0,0
2082,32,22,Pleno,5237.77,Biológicas,Híbrido,Iniciativa Privada,9,15,1,0
2083,118,30,Pleno,6068.85,Tecnologia,Presencial,Setor Público,9,92,1,1
2084,110,29,Gestão,16691.13,Biológicas,Presencial,Iniciativa Privada,7,91,0,1
2085,22,22,Júnior,3980.56,Biológicas,Presencial,Iniciativa Privada,5,73,1,0
2086,109,33,Gestão,17394.33,Biológicas,Presencial,Iniciativa Privada,4,55,1,0
2087,100,31,Sênior,14129.84,Biológicas,Híbrido,Autônomo/PJ,10,50,1,1
2088,103,33,Sênior,11597.14,Exatas,Presencial,Autônomo/PJ,9,67,0,0
2089,65,30,Pleno,6113.54,Humanas,Presencial,Autônomo/PJ,7,45,0,0
2090,69,27,Gestão,16996.56,Humanas,EAD,Iniciativa Privada,6,60,0,1
2091,93,33,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,8,77,0,0
2092,114,29,Gestão,16266.23,Tecnologia,Híbrido,Setor Público,9,32,1,0
2093,40,28,Sênior,10436.14,Tecnologia,Presencial,ONG,7,54,0,0
2094,117,33,Sênior,11172.26,Tecnologia,Presencial,Iniciativa Privada,5,17,1,0
2095,75,29,Gestão,18748.37,Humanas,Presencial,Iniciativa Privada,6,11,0,0
2096,88,33,Gestão,17922.83,Biológicas,Presencial,Autônomo/PJ,9,73,0,1
2097,35,26,Júnior,3625.58,Biológicas,Presencial,Iniciativa Privada,4,20,1,0
2098,76,26,Gestão,17787.18,Tecnologia,Presencial,Iniciativa Privada,6,96,1,0
2099,79,28,Gestão,16600.02,Tecnologia,EAD,Autônomo/PJ,7,77,0,0
2100,110,34,Sênior,9901.31,Humanas,Presencial,Autônomo/PJ,10,72,1,1
2101,101,32,Sem vínculo,0.0,Exatas,Presencial,Desempregado,9,25,0,0
2102,103,34,Sênior,13562.89,Biológicas,Presencial,Setor Público,9,78,1,1
2103,68,26,Gestão,18967.92,Humanas,Presencial,Iniciativa Privada,5,20,0,0
2104,33,25,Pleno,6233.31,Humanas,Presencial,Iniciativa Privada,9,21,0,0
2105,65,31,Pleno,8642.24,Tecnologia,Presencial,Iniciativa Privada,10,54,1,0
2106,84,31,Sênior,10433.99,Tecnologia,Híbrido,Iniciativa Privada,6,45,1,0
2107,99,31,Gestão,14832.33,Tecnologia,Presencial,Iniciativa Privada,9,40,0,0
2108,42,28,Sênior,10742.79,Exatas,Presencial,Iniciativa Privada,6,4,1,0
2109,98,29,Sênior,10927.5,Biológicas,Presencial,Setor Público,8,43,0,0
2110,27,24,Pleno,6172.23,Tecnologia,Presencial,Autônomo/PJ,10,15,1,0
2111,73,32,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,8,34,1,0
2112,25,24,Sênior,11389.93,Humanas,Presencial,Autônomo/PJ,7,4,0,0
2113,101,29,Gestão,16636.59,Tecnologia,Presencial,Autônomo/PJ,4,61,1,0
2114,105,31,Gestão,18127.17,Biológicas,Presencial,Setor Público,4,89,1,0
2115,119,34,Sem vínculo,0.0,Tecnologia,Híbrido,Desempregado,5,25,0,0
2116,73,30,Sênior,11129.84,Biológicas,Presencial,Setor Público,10,60,0,1
2117,96,29,Sênior,12156.18,Biológicas,EAD,ONG,7,50,1,0
2118,69,25,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,4,68,1,0
2119,22,24,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,9,55,0,0
2120,17,23,Júnior,3320.85,Tecnologia,EAD,Iniciativa Privada,6,49,0,0
2121,27,28,Pleno,6327.28,Biológicas,Presencial,Iniciativa Privada,7,35,0,0
2122,22,22,Júnior,3773.5,Biológicas,Presencial,Iniciativa Privada,6,23,0,0
2123,15,23,Júnior,2187.33,Humanas,Presencial,Iniciativa Privada,5,78,0,0
2124,70,28,Sênior,11345.47,Exatas,Presencial,Iniciativa Privada,10,29,1,0
2125,27,24,Pleno,4602.11,Tecnologia,Presencial,Iniciativa Privada,9,68,0,0
2126,95,28,Sênior,11897.36,Biológicas,Presencial,Iniciativa Privada,7,47,0,0
2127,87,30,Gestão,15745.41,Tecnologia,Presencial,Iniciativa Privada,9,21,1,0
2128,55,24,Sênior,11810.02,Tecnologia,Presencial,Autônomo/PJ,9,32,0,0
2129,19,22,Júnior,3283.24,Tecnologia,EAD,Iniciativa Privada,10,68,1,0
2130,69,29,Sênior,12490.54,Humanas,Presencial,Setor Público,9,95,0,1
2131,52,31,Pleno,7397.21,Tecnologia,Presencial,Autônomo/PJ,5,49,1,0
2132,34,27,Pleno,6018.97,Exatas,EAD,Setor Público,10,22,1,0
2133,81,27,Sem vínculo,0.0,Exatas,Presencial,Desempregado,8,9,0,0
2134,41,26,Pleno,7219.33,Tecnologia,Híbrido,Iniciativa Privada,5,35,1,0
2135,104,34,Sênior,9640.91,Humanas,EAD,Iniciativa Privada,9,16,0,0
2136,57,29,Pleno,7471.99,Tecnologia,EAD,Iniciativa Privada,8,52,0,0
2137,81,27,Sênior,9640.97,Tecnologia,Presencial,Iniciativa Privada,7,90,1,0
2138,12,21,Júnior,3955.41,Exatas,EAD,Setor Público,6,7,1,0
2139,34,28,Pleno,6650.15,Exatas,EAD,Iniciativa Privada,6,43,1,0
2140,16,21,Júnior,1500.0,Tecnologia,EAD,Iniciativa Privada,6,60,0,0
2141,38,27,Júnior,3478.21,Biológicas,Presencial,Iniciativa Privada,5,5,0,0
2142,11,26,Pleno,7937.12,Biológicas,EAD,Iniciativa Privada,7,70,1,1
2143,116,31,Sênior,11654.57,Exatas,EAD,Setor Público,7,89,0,0
2144,84,34,Gestão,16799.41,Exatas,Presencial,Setor Público,8,80,1,0
2145,37,29,Pleno,7979.91,Tecnologia,EAD,Iniciativa Privada,7,36,1,0
2146,56,29,Pleno,6623.38,Biológicas,Presencial,Iniciativa Privada,6,53,1,0
2147,80,32,Gestão,17240.3,Exatas,EAD,Iniciativa Privada,7,22,1,0
2148,63,28,Sênior,10946.32,Tecnologia,EAD,Iniciativa Privada,8,90,1,0
2149,92,34,Sênior,11255.14,Biológicas,Presencial,ONG,7,56,1,0
2150,31,25,Sênior,10531.25,Exatas,EAD,Iniciativa Privada,7,50,0,0
2151,103,30,Pleno,6048.74,Exatas,Híbrido,Autônomo/PJ,6,57,0,0
2152,51,30,Pleno,5950.45,Tecnologia,Presencial,ONG,7,18,1,0
2153,103,28,Gestão,15800.25,Tecnologia,Presencial,Iniciativa Privada,5,26,0,0
2154,34,22,Pleno,6558.07,Biológicas,EAD,Iniciativa Privada,10,88,0,1
2155,9,21,Sem vínculo,0.0,Humanas,Presencial,Desempregado,8,24,1,0
2156,86,31,Gestão,19953.58,Tecnologia,Presencial,Autônomo/PJ,8,20,1,0
2157,104,33,Sênior,11766.65,Exatas,EAD,Iniciativa Privada,8,24,1,0
2158,18,28,Júnior,4280.53,Exatas,Híbrido,Autônomo/PJ,7,50,0,0
2159,110,33,Sênior,11988.71,Tecnologia,Presencial,Autônomo/PJ,5,70,1,0
2160,44,29,Pleno,5894.4,Exatas,Presencial,Iniciativa Privada,10,34,1,1
2161,20,25,Júnior,4565.71,Humanas,EAD,ONG,9,69,1,0
2162,34,23,Sênior,10999.44,Tecnologia,EAD,Iniciativa Privada,9,49,0,0
2163,34,26,Pleno,8113.07,Tecnologia,EAD,Iniciativa Privada,8,14,0,0
2164,80,33,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,4,23,0,0
2165,37,25,Pleno,6625.11,Exatas,Presencial,Autônomo/PJ,9,48,1,0
2166,7,21,Júnior,3613.66,Exatas,Presencial,Iniciativa Privada,9,67,1,0
2167,52,26,Pleno,6323.36,Tecnologia,EAD,Iniciativa Privada,6,6,1,0
2168,83,32,Pleno,6815.86,Humanas,Presencial,Setor Público,4,93,1,0
2169,89,28,Gestão,18385.67,Exatas,Híbrido,Autônomo/PJ,4,80,1,0
2170,27,28,Pleno,6249.75,Humanas,Presencial,Setor Público,8,53,1,0
2171,80,32,Sem vínculo,0.0,Tecnologia,Híbrido,Desempregado,10,37,1,0
2172,32,26,Pleno,7230.87,Exatas,Presencial,ONG,10,93,1,1
2173,72,28,Sênior,10688.75,Humanas,EAD,Iniciativa Privada,4,44,1,0
2174,86,33,Sênior,12051.14,Humanas,Híbrido,Iniciativa Privada,4,8,0,0
2175,113,31,Sênior,11725.75,Humanas,Híbrido,Iniciativa Privada,9,54,1,1
2176,61,27,Gestão,16182.41,Tecnologia,Híbrido,Setor Público,5,82,0,0
2177,97,29,Sênior,12175.92,Biológicas,Presencial,Setor Público,6,51,1,0
2178,98,31,Gestão,17120.17,Biológicas,Presencial,Iniciativa Privada,7,76,1,1
2179,26,26,Pleno,6463.25,Exatas,Presencial,Iniciativa Privada,8,48,0,0
2180,52,30,Pleno,4903.6,Biológicas,Presencial,Iniciativa Privada,9,100,0,1
2181,85,29,Sênior,11280.24,Exatas,Presencial,Iniciativa Privada,9,54,1,0
2182,106,33,Pleno,8182.1,Tecnologia,EAD,Iniciativa Privada,8,82,1,0
2183,64,28,Gestão,17949.21,Humanas,EAD,Iniciativa Privada,4,69,1,0
2184,89,33,Sênior,11600.21,Biológicas,Presencial,Iniciativa Privada,7,75,1,0
2185,11,25,Júnior,6057.47,Tecnologia,EAD,Iniciativa Privada,9,78,1,1
2186,24,26,Pleno,8285.24,Humanas,Presencial,Setor Público,7,2,1,0
2187,62,29,Sênior,14149.72,Biológicas,EAD,Iniciativa Privada,7,67,0,1
2188,74,28,Sênior,10625.39,Biológicas,Presencial,Autônomo/PJ,8,100,0,0
2189,8,22,Júnior,3112.3,Tecnologia,Presencial,Setor Público,8,37,0,0
2190,6,27,Júnior,1624.66,Tecnologia,Presencial,Setor Público,10,69,0,0
2191,63,32,Pleno,5105.74,Tecnologia,Híbrido,Autônomo/PJ,9,48,1,0
2192,43,29,Pleno,5390.34,Exatas,Híbrido,Iniciativa Privada,9,91,1,0
2193,20,22,Pleno,9754.71,Biológicas,Presencial,Iniciativa Privada,10,7,1,0
2194,39,26,Sem vínculo,0.0,Exatas,Presencial,Desempregado,10,94,1,0
2195,66,31,Gestão,18360.56,Biológicas,EAD,Autônomo/PJ,9,84,1,1
2196,40,26,Sem vínculo,0.0,Humanas,Presencial,Desempregado,5,44,0,0
2197,69,27,Gestão,18386.59,Exatas,EAD,Autônomo/PJ,8,28,1,0
2198,118,33,Gestão,17604.4,Tecnologia,Presencial,Iniciativa Privada,8,78,1,0
2199,30,24,Pleno,3642.53,Tecnologia,EAD,Iniciativa Privada,5,48,0,0
2200,29,26,Pleno,5753.35,Tecnologia,Presencial,Setor Público,8,23,1,0
2201,17,28,Júnior,2577.57,Tecnologia,Presencial,Iniciativa Privada,4,20,0,0
2202,23,27,Pleno,5122.65,Tecnologia,Presencial,Iniciativa Privada,4,22,0,0
2203,20,28,Júnior,4933.04,Tecnologia,Híbrido,Autônomo/PJ,10,94,1,1
2204,113,33,Sênior,11609.96,Exatas,Presencial,Iniciativa Privada,5,97,0,0
2205,85,29,Sênior,10285.37,Exatas,EAD,Iniciativa Privada,9,27,1,0
2206,32,29,Júnior,3574.75,Tecnologia,Presencial,Autônomo/PJ,5,31,1,0
2207,77,26,Gestão,17260.83,Humanas,Presencial,Autônomo/PJ,4,21,1,0
2208,65,28,Pleno,6982.49,Exatas,Híbrido,Iniciativa Privada,7,61,0,0
2209,51,29,Pleno,6503.77,Humanas,Presencial,Autônomo/PJ,8,66,1,0
2210,94,31,Sênior,11332.62,Humanas,Híbrido,ONG,6,72,1,1
2211,22,25,Pleno,5069.58,Humanas,Híbrido,Iniciativa Privada,6,5,0,0
2212,98,28,Gestão,16797.19,Biológicas,EAD,Iniciativa Privada,5,64,0,0
2213,58,30,Sênior,11366.89,Tecnologia,Presencial,Iniciativa Privada,6,21,0,0
2214,13,27,Pleno,5916.06,Tecnologia,EAD,Iniciativa Privada,7,50,1,0
2215,84,33,Gestão,16353.99,Tecnologia,Híbrido,Iniciativa Privada,6,67,0,0
2216,32,27,Sem vínculo,0.0,Exatas,Híbrido,Desempregado,4,56,1,0
2217,51,25,Pleno,5978.55,Exatas,EAD,Autônomo/PJ,5,71,1,0
2218,55,24,Pleno,6609.19,Exatas,Presencial,Autônomo/PJ,9,54,1,0
2219,76,31,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,6,100,1,0
2220,8,27,Júnior,1990.4,Humanas,Presencial,ONG,8,41,1,0
2221,98,28,Gestão,16009.26,Humanas,Presencial,Iniciativa Privada,10,51,0,1
2222,69,29,Sênior,11758.54,Tecnologia,EAD,Iniciativa Privada,10,60,1,0
2223,49,27,Pleno,6933.09,Exatas,EAD,Autônomo/PJ,5,18,0,0
2224,58,24,Pleno,7717.53,Biológicas,EAD,Iniciativa Privada,7,0,1,0
2225,29,23,Sênior,14392.46,Humanas,EAD,Iniciativa Privada,4,40,1,0
2226,65,27,Sênior,12089.68,Tecnologia,Presencial,Setor Público,10,62,0,0
2227,8,27,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,6,87,1,0
2228,25,27,Sênior,10246.58,Tecnologia,Presencial,Iniciativa Privada,4,47,0,0
2229,51,31,Júnior,4729.59,Exatas,Presencial,Autônomo/PJ,7,80,1,0
2230,20,28,Júnior,2730.76,Tecnologia,Presencial,Iniciativa Privada,10,31,1,0
2231,30,22,Pleno,5650.11,Biológicas,Híbrido,Setor Público,9,49,0,0
2232,99,28,Sênior,10024.61,Tecnologia,Presencial,Iniciativa Privada,6,13,1,0
2233,83,27,Sênior,12168.91,Tecnologia,Presencial,ONG,9,16,1,0
2234,76,29,Sênior,11402.75,Biológicas,Presencial,Iniciativa Privada,9,95,0,1
2235,22,21,Júnior,4692.6,Exatas,EAD,Autônomo/PJ,5,96,0,0
2236,113,29,Sênior,10565.99,Humanas,Presencial,Iniciativa Privada,9,29,0,0
2237,89,30,Sênior,9952.78,Tecnologia,Presencial,Iniciativa Privada,5,50,0,0
2238,105,29,Sênior,12771.08,Exatas,Presencial,Iniciativa Privada,9,97,0,0
2239,14,26,Júnior,4944.43,Biológicas,Presencial,Iniciativa Privada,10,91,1,1
2240,43,30,Pleno,5714.82,Exatas,EAD,Iniciativa Privada,8,61,0,0
2241,53,29,Pleno,5952.02,Biológicas,EAD,Iniciativa Privada,7,23,0,0
2242,65,25,Sênior,11963.35,Biológicas,Presencial,Autônomo/PJ,6,62,1,0
2243,68,28,Gestão,15879.86,Humanas,Híbrido,Setor Público,4,13,0,0
2244,91,27,Sênior,9681.46,Tecnologia,Presencial,Iniciativa Privada,10,33,0,0
2245,7,26,Júnior,3166.71,Tecnologia,Presencial,Autônomo/PJ,4,58,0,0
2246,93,29,Pleno,6376.18,Tecnologia,EAD,Iniciativa Privada,6,64,0,0
2247,77,31,Gestão,17667.99,Exatas,EAD,Iniciativa Privada,7,85,1,0
2248,16,27,Júnior,3895.81,Biológicas,Presencial,Iniciativa Privada,7,32,0,0
2249,69,29,Gestão,17343.28,Exatas,EAD,Setor Público,9,57,1,0
2250,82,28,Gestão,16892.39,Biológicas,Presencial,Iniciativa Privada,4,17,0,0
2251,86,27,Sem vínculo,0.0,Biológicas,Híbrido,Desempregado,6,11,1,0
2252,77,27,Gestão,15477.26,Biológicas,EAD,Iniciativa Privada,9,73,1,1
2253,26,27,Pleno,6068.71,Biológicas,Presencial,Iniciativa Privada,6,65,0,0
2254,23,25,Júnior,4047.69,Humanas,Presencial,Iniciativa Privada,4,1,1,0
2255,99,30,Sênior,11566.38,Biológicas,EAD,ONG,6,69,1,0
2256,69,30,Gestão,20368.95,Humanas,EAD,Setor Público,6,83,0,1
2257,87,30,Gestão,17622.53,Humanas,EAD,Autônomo/PJ,9,27,1,1
2258,115,30,Sem vínculo,0.0,Humanas,Híbrido,Desempregado,5,41,0,0
2259,116,31,Sem vínculo,0.0,Humanas,Presencial,Desempregado,5,2,1,0
2260,100,31,Sênior,10398.97,Exatas,EAD,Autônomo/PJ,8,47,0,0
2261,43,29,Pleno,6969.05,Exatas,Presencial,Iniciativa Privada,9,100,1,1
2262,37,23,Pleno,7817.45,Tecnologia,Presencial,Autônomo/PJ,8,100,1,1
2263,16,24,Júnior,1788.93,Tecnologia,EAD,Iniciativa Privada,7,88,1,0
2264,50,26,Pleno,8420.83,Exatas,Presencial,Autônomo/PJ,5,86,0,0
2265,94,34,Sênior,12724.24,Biológicas,Presencial,Setor Público,5,12,0,0
2266,38,25,Pleno,8316.88,Humanas,EAD,Autônomo/PJ,5,56,1,0
2267,107,35,Gestão,18639.4,Tecnologia,Presencial,Iniciativa Privada,5,87,1,0
2268,46,29,Pleno,6566.58,Biológicas,Híbrido,Setor Público,7,2,0,0
2269,13,21,Sem vínculo,0.0,Biológicas,Presencial,Desempregado,4,62,0,0
2270,16,28,Pleno,5677.0,Biológicas,Presencial,Iniciativa Privada,7,37,0,0
2271,91,34,Gestão,17632.34,Humanas,Presencial,Iniciativa Privada,4,58,1,0
2272,56,27,Pleno,6269.29,Tecnologia,Presencial,Setor Público,8,27,0,0
2273,93,30,Sem vínculo,0.0,Tecnologia,Híbrido,Desempregado,5,25,0,0
2274,46,23,Pleno,5587.17,Exatas,Presencial,Iniciativa Privada,9,83,1,1
2275,22,24,Júnior,2550.53,Tecnologia,Presencial,Iniciativa Privada,9,90,1,0
2276,81,31,Gestão,18666.86,Tecnologia,Presencial,Iniciativa Privada,4,64,1,0
2277,51,24,Pleno,6090.9,Biológicas,EAD,Iniciativa Privada,10,73,0,1
2278,37,24,Sem vínculo,0.0,Humanas,Presencial,Desempregado,10,73,0,0
2279,84,34,Sênior,10923.02,Tecnologia,EAD,Autônomo/PJ,10,60,1,0
2280,85,29,Sênior,11036.37,Tecnologia,EAD,Setor Público,7,56,0,0
2281,59,25,Pleno,7319.6,Exatas,Presencial,Iniciativa Privada,4,0,0,0
2282,91,34,Sênior,13535.99,Tecnologia,Híbrido,Autônomo/PJ,6,31,1,0
2283,97,33,Sênior,7982.88,Humanas,EAD,Iniciativa Privada,8,31,0,0
2284,25,29,Pleno,5533.7,Tecnologia,Presencial,Iniciativa Privada,8,26,0,0
2285,38,30,Pleno,8208.03,Biológicas,EAD,Iniciativa Privada,5,12,1,0
2286,79,33,Sênior,12252.18,Biológicas,EAD,Iniciativa Privada,5,16,0,0
2287,45,29,Sênior,10504.39,Humanas,Híbrido,Iniciativa Privada,7,27,0,0
2288,37,28,Pleno,7126.32,Humanas,Presencial,Iniciativa Privada,4,88,0,0
2289,119,33,Sênior,11241.57,Tecnologia,EAD,Iniciativa Privada,6,51,0,0
2290,102,32,Sênior,13501.14,Exatas,Presencial,Iniciativa Privada,8,35,1,0
2291,7,24,Júnior,2543.94,Humanas,Presencial,Autônomo/PJ,4,46,1,0
2292,102,28,Sênior,12243.64,Humanas,EAD,Iniciativa Privada,6,65,1,0
2293,38,26,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,9,31,1,0
2294,110,34,Gestão,15428.12,Tecnologia,EAD,Iniciativa Privada,4,31,0,0
2295,82,27,Sênior,11369.66,Tecnologia,EAD,Autônomo/PJ,5,69,0,0
2296,35,28,Pleno,8188.36,Exatas,EAD,ONG,9,94,0,1
2297,38,24,Sem vínculo,0.0,Humanas,Híbrido,Desempregado,9,54,1,0
2298,82,27,Sênior,13285.33,Exatas,Presencial,ONG,8,72,1,0
2299,31,23,Sênior,10386.81,Humanas,Presencial,Iniciativa Privada,6,79,1,0
2300,27,28,Pleno,4654.78,Tecnologia,EAD,Iniciativa Privada,10,88,0,1
2301,108,33,Sênior,11232.34,Biológicas,Presencial,Iniciativa Privada,5,39,0,0
2302,71,26,Gestão,17705.73,Exatas,Presencial,Iniciativa Privada,9,27,1,0
2303,43,29,Pleno,5779.79,Tecnologia,EAD,Iniciativa Privada,10,80,0,1
2304,108,35,Gestão,16266.5,Humanas,EAD,ONG,7,30,1,1
2305,95,30,Sênior,12393.02,Exatas,Presencial,Setor Público,7,86,1,0
2306,51,30,Pleno,5046.37,Tecnologia,Híbrido,Setor Público,5,30,0,0
2307,119,33,Sem vínculo,0.0,Humanas,Presencial,Desempregado,6,25,1,0
2308,20,22,Júnior,3455.29,Biológicas,Presencial,Setor Público,6,3,1,0
2309,103,34,Gestão,17560.28,Tecnologia,Presencial,Setor Público,8,57,0,0
2310,111,29,Sênior,10635.13,Exatas,Presencial,Autônomo/PJ,5,78,0,0
2311,49,30,Pleno,5624.76,Tecnologia,Presencial,Iniciativa Privada,7,100,0,0
2312,54,26,Pleno,8818.04,Biológicas,Presencial,Iniciativa Privada,5,22,0,0
2313,109,31,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,4,68,1,0
2314,80,28,Sem vínculo,0.0,Tecnologia,EAD,Desempregado,6,59,0,0
2315,66,31,Gestão,18280.57,Exatas,Presencial,ONG,9,42,0,0
2316,72,30,Gestão,16212.99,Tecnologia,Presencial,Iniciativa Privada,4,88,1,0
2317,11,21,Júnior,2049.39,Tecnologia,Presencial,ONG,7,93,1,0
2318,14,26,Júnior,2854.68,Tecnologia,EAD,Iniciativa Privada,6,25,0,0
2319,11,25,Júnior,4068.0,Tecnologia,Presencial,Iniciativa Privada,7,66,0,0
2320,78,31,Sênior,11393.08,Tecnologia,EAD,Iniciativa Privada,7,67,0,0
2321,108,33,Sênior,10439.74,Biológicas,Presencial,Iniciativa Privada,7,54,1,0
2322,100,31,Sênior,12171.88,Biológicas,Híbrido,Iniciativa Privada,8,46,1,0
2323,37,30,Pleno,5139.63,Exatas,Presencial,Iniciativa Privada,7,81,0,0
2324,46,23,Pleno,6909.57,Humanas,EAD,Iniciativa Privada,7,58,0,0
2325,119,29,Gestão,19392.2,Humanas,EAD,Iniciativa Privada,4,100,0,0
2326,81,28,Pleno,6684.74,Exatas,EAD,Autônomo/PJ,4,74,0,0
2327,13,23,Júnior,3743.59,Exatas,EAD,Setor Público,4,74,0,0
2328,77,32,Sênior,10507.87,Humanas,EAD,Iniciativa Privada,6,99,1,0
2329,55,29,Pleno,6230.93,Exatas,EAD,Iniciativa Privada,8,15,0,0
2330,97,34,Sênior,10899.88,Exatas,EAD,Setor Público,6,57,1,0
2331,67,32,Sênior,11731.5,Exatas,Presencial,Iniciativa Privada,8,88,1,0
2332,89,32,Sênior,10837.65,Exatas,Presencial,Iniciativa Privada,8,0,0,0
2333,67,27,Sênior,10931.55,Biológicas,Presencial,Setor Público,5,89,1,0
2334,116,30,Sem vínculo,0.0,Humanas,EAD,Desempregado,9,44,0,0
2335,12,24,Júnior,4699.05,Biológicas,Presencial,Iniciativa Privada,5,93,0,0
2336,80,32,Sênior,11532.75,Humanas,EAD,Iniciativa Privada,5,5,0,0
2337,89,30,Gestão,17815.62,Tecnologia,Presencial,Iniciativa Privada,8,90,0,0
2338,85,30,Gestão,19622.84,Humanas,Presencial,Setor Público,8,51,0,1
2339,9,23,Júnior,3825.84,Humanas,Presencial,Iniciativa Privada,6,18,1,0
2340,11,22,Júnior,5738.68,Humanas,Presencial,Iniciativa Privada,8,42,1,0
2341,63,25,Sênior,11578.0,Exatas,EAD,Iniciativa Privada,10,18,1,0
2342,27,24,Sem vínculo,0.0,Tecnologia,Presencial,Desempregado,7,38,1,0
2343,31,25,Júnior,4295.03,Biológicas,Presencial,Autônomo/PJ,7,31,1,0
